timestamp,gearbox_oil_temp,gearbox_bearing_temp,vibration_x,vibration_y,vibration_z,oil_pressure,particle_count,is_anomaly
2029-12-24 05:20:00,64.29,91.09,0.0826,0.076,0.0949,3.57,1668,1
2029-12-24 05:30:00,63.86,90.93,0.0646,0.0595,0.0743,3.59,1668,1
2029-12-24 05:40:00,64.14,90.2,0.0614,0.0565,0.0706,3.59,1668,1
2029-12-24 05:50:00,63.89,89.91,0.0635,0.0585,0.0731,3.67,1668,1
2029-12-24 06:00:00,64.34,90.63,0.0751,0.0691,0.0864,3.64,1668,1
2029-12-24 06:10:00,64.18,91.62,0.0745,0.0685,0.0856,3.67,1668,1
2029-12-24 06:20:00,64.47,92.13,0.0718,0.0661,0.0826,3.66,1668,1
2029-12-24 06:30:00,63.61,91.07,0.0658,0.0606,0.0757,3.64,1668,1
2029-12-24 06:40:00,64.68,91.78,0.0781,0.0719,0.0899,3.7,1668,1
2029-12-24 06:50:00,62.71,89.17,0.0576,0.053,0.0662,3.63,1668,1
2029-12-24 07:00:00,63.45,90.22,0.0661,0.0608,0.076,3.65,1668,1
2029-12-24 07:10:00,63.38,90.1,0.0653,0.0601,0.0751,3.63,1668,1
2029-12-24 07:20:00,62.86,90.19,0.0811,0.0746,0.0933,3.62,1668,1
2029-12-24 07:30:00,63.97,90.31,0.0802,0.0738,0.0922,3.67,1668,1
2029-12-24 07:40:00,63.94,92.05,0.0686,0.0631,0.0789,3.64,1668,1
2029-12-24 07:50:00,62.4,88.6,0.0674,0.062,0.0775,3.58,1668,1
2029-12-24 08:00:00,63.02,90.14,0.0751,0.0691,0.0864,3.69,1668,1
2029-12-24 08:10:00,62.0,89.11,0.064,0.0589,0.0736,3.67,1668,1
2029-12-24 08:20:00,62.22,88.79,0.0702,0.0646,0.0808,3.64,1668,1
2029-12-24 08:30:00,63.09,89.24,0.0574,0.0528,0.066,3.69,1668,1
2029-12-24 08:40:00,63.94,92.85,0.0584,0.0537,0.0671,3.58,1668,1
2029-12-24 08:50:00,62.75,89.92,0.0658,0.0606,0.0757,3.6,1668,1
2029-12-24 09:00:00,62.53,90.15,0.0701,0.0645,0.0806,3.7,1668,1
2029-12-24 09:10:00,62.08,88.39,0.0696,0.064,0.08,3.59,1668,1
2029-12-24 09:20:00,62.87,88.98,0.0666,0.0612,0.0765,3.6,1668,1
2029-12-24 09:30:00,62.77,89.17,0.0639,0.0588,0.0734,3.68,1668,1
2029-12-24 09:40:00,62.36,89.23,0.0622,0.0572,0.0715,3.63,1669,1
2029-12-24 09:50:00,62.17,89.85,0.0574,0.0528,0.0661,3.61,1669,1
2029-12-24 10:00:00,62.24,89.8,0.0644,0.0592,0.074,3.56,1669,1
2029-12-24 10:10:00,62.81,90.4,0.0664,0.0611,0.0764,3.67,1669,1
2029-12-24 10:20:00,62.07,88.9,0.0614,0.0565,0.0706,3.66,1669,1
2029-12-24 10:30:00,62.52,89.32,0.0776,0.0714,0.0892,3.74,1669,1
2029-12-24 10:40:00,61.82,88.52,0.0711,0.0654,0.0817,3.63,1669,1
2029-12-24 10:50:00,61.93,88.95,0.0707,0.0651,0.0814,3.68,1669,1
2029-12-24 11:00:00,61.69,89.62,0.0638,0.0587,0.0733,3.66,1669,1
2029-12-24 11:10:00,61.15,88.49,0.0633,0.0583,0.0728,3.65,1669,1
2029-12-24 11:20:00,61.33,88.1,0.0734,0.0675,0.0844,3.63,1669,1
2029-12-24 11:30:00,60.12,87.88,0.065,0.0598,0.0747,3.66,1669,1
2029-12-24 11:40:00,62.54,89.42,0.0688,0.0633,0.0791,3.66,1669,1
2029-12-24 11:50:00,61.75,88.67,0.067,0.0616,0.077,3.69,1669,1
2029-12-24 12:00:00,60.32,86.55,0.061,0.0561,0.0702,3.62,1669,1
2029-12-24 12:10:00,60.88,87.33,0.0612,0.0563,0.0704,3.5,1669,1
2029-12-24 12:20:00,60.16,87.54,0.0634,0.0583,0.0729,3.63,1669,1
2029-12-24 12:30:00,60.4,87.25,0.0606,0.0557,0.0697,3.61,1669,1
2029-12-24 12:40:00,60.45,89.21,0.0593,0.0545,0.0681,3.65,1669,1
2029-12-24 12:50:00,61.41,88.02,0.067,0.0617,0.0771,3.64,1669,1
2029-12-24 13:00:00,59.9,86.63,0.0662,0.0609,0.0762,3.67,1669,1
2029-12-24 13:10:00,60.09,86.79,0.0674,0.062,0.0775,3.54,1669,1
2029-12-24 13:20:00,60.66,86.72,0.0632,0.0582,0.0727,3.54,1669,1
2029-12-24 13:30:00,59.33,85.58,0.0655,0.0602,0.0753,3.62,1669,1
2029-12-24 13:40:00,58.84,85.31,0.0712,0.0655,0.0819,3.66,1669,1
2029-12-24 13:50:00,60.24,87.55,0.0731,0.0672,0.084,3.63,1669,1
2029-12-24 14:00:00,58.86,85.04,0.0664,0.0611,0.0764,3.61,1669,1
2029-12-24 14:10:00,59.37,85.38,0.0724,0.0666,0.0833,3.68,1669,1
2029-12-24 14:20:00,60.2,87.05,0.0638,0.0587,0.0734,3.65,1669,1
2029-12-24 14:30:00,58.39,85.79,0.061,0.0561,0.0701,3.71,1669,1
2029-12-24 14:40:00,59.5,86.24,0.0514,0.0473,0.0591,3.65,1669,1
2029-12-24 14:50:00,58.32,85.27,0.0722,0.0664,0.083,3.58,1669,1
2029-12-24 15:00:00,59.61,86.94,0.0601,0.0553,0.0691,3.6,1669,1
2029-12-24 15:10:00,57.12,83.82,0.0631,0.0581,0.0726,3.69,1669,1
2029-12-24 15:20:00,58.47,85.78,0.0685,0.063,0.0788,3.67,1669,1
2029-12-24 15:30:00,58.96,86.57,0.0732,0.0673,0.0841,3.61,1669,1
2029-12-24 15:40:00,59.39,85.59,0.0699,0.0643,0.0804,3.61,1670,1
2029-12-24 15:50:00,58.77,85.55,0.0576,0.053,0.0663,3.56,1670,1
2029-12-24 16:00:00,58.58,84.84,0.0667,0.0613,0.0767,3.57,1670,1
2029-12-24 16:10:00,57.58,84.22,0.0724,0.0666,0.0833,3.61,1670,1
2029-12-24 16:20:00,57.74,83.84,0.0683,0.0628,0.0785,3.68,1670,1
2029-12-24 16:30:00,58.78,85.81,0.0604,0.0556,0.0695,3.58,1670,1
2029-12-24 16:40:00,58.42,84.53,0.0758,0.0698,0.0872,3.68,1670,1
2029-12-24 16:50:00,57.74,84.29,0.072,0.0662,0.0828,3.68,1670,1
2029-12-24 17:00:00,58.72,84.82,0.0623,0.0573,0.0717,3.62,1670,1
2029-12-24 17:10:00,58.2,86.75,0.0858,0.079,0.0987,3.62,1670,1
2029-12-24 17:20:00,57.31,83.6,0.0613,0.0564,0.0705,3.58,1670,1
2029-12-24 17:30:00,57.47,84.03,0.073,0.0672,0.0839,3.64,1670,1
2029-12-24 17:40:00,58.0,84.43,0.0627,0.0577,0.0721,3.68,1670,1
2029-12-24 17:50:00,57.82,84.49,0.0723,0.0665,0.0831,3.67,1670,1
2029-12-24 18:00:00,59.15,86.25,0.0597,0.0549,0.0686,3.6,1670,1
2029-12-24 18:10:00,58.27,84.32,0.0651,0.0599,0.0749,3.74,1670,1
2029-12-24 18:20:00,57.68,85.08,0.0602,0.0554,0.0692,3.75,1670,1
2029-12-24 18:30:00,57.73,85.42,0.0689,0.0634,0.0793,3.69,1670,1
2029-12-24 18:40:00,56.41,82.59,0.0656,0.0603,0.0754,3.58,1670,1
2029-12-24 18:50:00,58.31,84.92,0.0574,0.0528,0.066,3.5,1670,1
2029-12-24 19:00:00,57.72,84.04,0.064,0.0589,0.0736,3.62,1670,1
2029-12-24 19:10:00,58.1,84.83,0.0657,0.0604,0.0755,3.67,1670,1
2029-12-24 19:20:00,59.12,86.48,0.0721,0.0663,0.0829,3.72,1670,1
2029-12-24 19:30:00,58.85,85.85,0.067,0.0616,0.077,3.66,1670,1
2029-12-24 19:40:00,57.05,83.06,0.0636,0.0585,0.0732,3.62,1670,1
2029-12-24 19:50:00,57.89,84.98,0.0692,0.0637,0.0796,3.71,1670,1
2029-12-24 20:00:00,58.96,86.0,0.0671,0.0617,0.0772,3.63,1670,1
2029-12-24 20:10:00,58.32,85.07,0.0701,0.0645,0.0806,3.56,1670,1
2029-12-24 20:20:00,57.98,84.4,0.061,0.0561,0.0701,3.65,1670,1
2029-12-24 20:30:00,59.3,87.41,0.0628,0.0578,0.0722,3.6,1670,1
2029-12-24 20:40:00,59.16,85.36,0.0553,0.0509,0.0636,3.58,1671,1
2029-12-24 20:50:00,58.78,84.79,0.0684,0.0629,0.0786,3.63,1671,1
2029-12-24 21:00:00,58.58,86.25,0.0592,0.0544,0.068,3.69,1671,1
2029-12-24 21:10:00,58.65,84.68,0.0583,0.0537,0.0671,3.62,1671,1
2029-12-24 21:20:00,59.11,85.23,0.0736,0.0677,0.0846,3.65,1671,1
2029-12-24 21:30:00,59.67,86.44,0.0724,0.0666,0.0832,3.68,1671,1
2029-12-24 21:40:00,59.17,85.41,0.0683,0.0629,0.0786,3.6,1671,1
2029-12-24 21:50:00,59.3,86.16,0.0665,0.0612,0.0765,3.66,1671,1
2029-12-24 22:00:00,60.24,88.35,0.0718,0.0661,0.0826,3.64,1671,1
2029-12-24 22:10:00,59.33,87.69,0.0737,0.0678,0.0848,3.64,1671,1
2029-12-24 22:20:00,59.26,87.42,0.0708,0.0651,0.0814,3.68,1671,1
2029-12-24 22:30:00,59.75,88.42,0.0624,0.0574,0.0718,3.81,1671,1
2029-12-24 22:40:00,59.49,85.77,0.0594,0.0546,0.0683,3.66,1671,1
2029-12-24 22:50:00,60.39,88.38,0.065,0.0598,0.0748,3.77,1671,1
2029-12-24 23:00:00,59.75,86.44,0.0566,0.0521,0.0651,3.69,1671,1
2029-12-24 23:10:00,60.11,86.12,0.0571,0.0526,0.0657,3.69,1671,1
2029-12-24 23:20:00,61.32,87.65,0.0525,0.0483,0.0604,3.66,1671,1
2029-12-24 23:30:00,60.48,87.39,0.0715,0.0657,0.0822,3.64,1671,1
2029-12-24 23:40:00,60.77,87.27,0.0623,0.0573,0.0717,3.7,1671,1
2029-12-24 23:50:00,60.74,87.35,0.0617,0.0568,0.071,3.53,1671,1
2029-12-25 00:00:00,61.64,88.58,0.0667,0.0613,0.0767,3.67,1671,1
2029-12-25 00:10:00,60.19,86.64,0.0644,0.0592,0.074,3.67,1671,1
2029-12-25 00:20:00,61.45,89.16,0.0648,0.0597,0.0746,3.65,1671,1
2029-12-25 00:30:00,61.15,89.16,0.077,0.0708,0.0886,3.66,1671,1
2029-12-25 00:40:00,61.83,89.95,0.0694,0.0639,0.0798,3.7,1671,1
2029-12-25 00:50:00,61.63,88.28,0.0721,0.0663,0.0829,3.6,1671,1
2029-12-25 01:00:00,60.79,88.8,0.0633,0.0582,0.0728,3.69,1671,1
2029-12-25 01:10:00,61.3,88.2,0.0707,0.065,0.0813,3.65,1671,1
2029-12-25 01:20:00,61.95,89.35,0.0658,0.0606,0.0757,3.65,1671,1
2029-12-25 01:30:00,62.46,88.79,0.0691,0.0635,0.0794,3.72,1671,1
2029-12-25 01:40:00,62.9,89.16,0.0715,0.0658,0.0822,3.61,1671,1
2029-12-25 01:50:00,62.38,88.95,0.0546,0.0502,0.0628,3.67,1672,1
2029-12-25 02:00:00,62.72,89.84,0.0666,0.0613,0.0766,3.73,1672,1
2029-12-25 02:10:00,62.63,92.29,0.0586,0.0539,0.0674,3.66,1672,1
2029-12-25 02:20:00,63.07,89.94,0.0615,0.0566,0.0707,3.57,1672,1
2029-12-25 02:30:00,62.76,89.59,0.0767,0.0706,0.0882,3.62,1672,1
2029-12-25 02:40:00,63.13,90.6,0.0726,0.0668,0.0834,3.66,1672,1
2029-12-25 02:50:00,63.55,89.86,0.0749,0.0689,0.0861,3.75,1672,1
2029-12-25 03:00:00,63.87,91.1,0.0636,0.0585,0.0731,3.63,1672,1
2029-12-25 03:10:00,62.26,88.35,0.0679,0.0625,0.0781,3.62,1672,1
2029-12-25 03:20:00,62.53,88.69,0.0789,0.0726,0.0907,3.6,1672,1
2029-12-25 03:30:00,63.43,90.4,0.0665,0.0612,0.0765,3.71,1672,1
2029-12-25 03:40:00,64.29,90.47,0.064,0.0589,0.0736,3.64,1672,1
2029-12-25 03:50:00,64.3,91.03,0.0801,0.0737,0.0921,3.66,1672,1
2029-12-25 04:00:00,63.7,90.35,0.0642,0.0591,0.0739,3.66,1672,1
2029-12-25 04:10:00,63.71,90.02,0.0642,0.0591,0.0738,3.72,1672,1
2029-12-25 04:20:00,63.42,89.87,0.0621,0.0572,0.0714,3.71,1672,1
2029-12-25 04:30:00,64.0,90.32,0.0575,0.0529,0.0661,3.63,1672,1
2029-12-25 04:40:00,63.42,89.55,0.0711,0.0654,0.0817,3.69,1672,1
2029-12-25 04:50:00,64.03,91.89,0.065,0.0598,0.0748,3.7,1672,1
2029-12-25 05:00:00,64.24,90.32,0.0637,0.0586,0.0732,3.71,1672,1
2029-12-25 05:10:00,63.32,90.02,0.0658,0.0606,0.0757,3.63,1672,1
2029-12-25 05:20:00,64.26,91.39,0.0816,0.0751,0.0939,3.61,1672,1
2029-12-25 05:30:00,64.01,90.58,0.0692,0.0636,0.0796,3.73,1672,1
2029-12-25 05:40:00,64.34,91.06,0.0598,0.0551,0.0688,3.64,1672,1
2029-12-25 05:50:00,63.44,89.6,0.0711,0.0654,0.0818,3.63,1672,1
2029-12-25 06:00:00,63.94,91.82,0.0702,0.0646,0.0807,3.72,1672,1
2029-12-25 06:10:00,64.78,92.1,0.0575,0.0529,0.0661,3.74,1672,1
2029-12-25 06:20:00,61.95,88.54,0.0606,0.0558,0.0697,3.61,1672,1
2029-12-25 06:30:00,63.73,93.1,0.061,0.0561,0.0702,3.66,1672,1
2029-12-25 06:40:00,62.78,90.8,0.0562,0.0517,0.0646,3.6,1672,1
2029-12-25 06:50:00,63.91,90.39,0.0571,0.0526,0.0657,3.66,1673,1
2029-12-25 07:00:00,63.63,90.33,0.0532,0.049,0.0612,3.65,1673,1
2029-12-25 07:10:00,64.87,91.17,0.0735,0.0676,0.0845,3.67,1673,1
2029-12-25 07:20:00,62.59,88.73,0.0573,0.0527,0.0659,3.62,1673,1
2029-12-25 07:30:00,63.06,91.41,0.0633,0.0582,0.0728,3.61,1673,1
2029-12-25 07:40:00,63.64,90.42,0.0682,0.0628,0.0785,3.62,1673,1
2029-12-25 07:50:00,63.02,89.06,0.0622,0.0572,0.0715,3.6,1673,1
2029-12-25 08:00:00,64.12,91.41,0.0808,0.0743,0.0929,3.8,1673,1
2029-12-25 08:10:00,63.58,89.63,0.0828,0.0762,0.0953,3.66,1673,1
2029-12-25 08:20:00,63.4,90.04,0.0693,0.0638,0.0797,3.69,1673,1
2029-12-25 08:30:00,63.06,89.74,0.0759,0.0698,0.0873,3.7,1673,1
2029-12-25 08:40:00,62.35,92.06,0.0671,0.0617,0.0771,3.59,1673,1
2029-12-25 08:50:00,63.73,90.21,0.0705,0.0648,0.081,3.64,1673,1
2029-12-25 09:00:00,62.75,89.39,0.0644,0.0593,0.0741,3.67,1673,1
2029-12-25 09:10:00,63.58,91.47,0.0562,0.0517,0.0646,3.67,1673,1
2029-12-25 09:20:00,63.64,91.58,0.0624,0.0574,0.0717,3.68,1673,1
2029-12-25 09:30:00,63.18,89.68,0.0747,0.0687,0.0859,3.71,1673,1
2029-12-25 09:40:00,62.28,89.68,0.069,0.0635,0.0793,3.59,1673,1
2029-12-25 09:50:00,63.13,90.18,0.0712,0.0655,0.0819,3.56,1673,1
2029-12-25 10:00:00,62.25,90.36,0.0639,0.0588,0.0735,3.68,1673,1
2029-12-25 10:10:00,63.16,89.19,0.0644,0.0593,0.0741,3.7,1673,1
2029-12-25 10:20:00,61.74,88.21,0.0791,0.0728,0.091,3.66,1673,1
2029-12-25 10:30:00,62.98,93.46,0.078,0.0717,0.0896,3.63,1673,1
2029-12-25 10:40:00,62.67,89.05,0.0724,0.0666,0.0833,3.69,1673,1
2029-12-25 10:50:00,62.26,88.7,0.0646,0.0594,0.0743,3.57,1673,1
2029-12-25 11:00:00,61.83,88.68,0.0753,0.0692,0.0866,3.67,1673,1
2029-12-25 11:10:00,61.9,88.33,0.0598,0.055,0.0688,3.69,1673,1
2029-12-25 11:20:00,60.3,87.03,0.0571,0.0525,0.0656,3.61,1673,1
2029-12-25 11:30:00,61.31,88.87,0.0672,0.0618,0.0772,3.68,1673,1
2029-12-25 11:40:00,60.44,86.9,0.0708,0.0651,0.0814,3.65,1673,1
2029-12-25 11:50:00,61.12,88.18,0.0736,0.0677,0.0846,3.67,1673,1
2029-12-25 12:00:00,61.16,87.32,0.0622,0.0573,0.0716,3.66,1673,1
2029-12-25 12:10:00,60.5,87.29,0.0672,0.0618,0.0773,3.66,1673,1
2029-12-25 12:20:00,61.33,88.36,0.0778,0.0716,0.0895,3.74,1674,1
2029-12-25 12:30:00,60.21,88.96,0.0738,0.0679,0.0849,3.61,1674,1
2029-12-25 12:40:00,60.08,86.17,0.0627,0.0577,0.0721,3.6,1674,1
2029-12-25 12:50:00,59.7,86.56,0.0652,0.06,0.075,3.7,1674,1
2029-12-25 13:00:00,59.73,85.77,0.0718,0.0661,0.0826,3.67,1674,1
2029-12-25 13:10:00,59.98,86.33,0.0567,0.0521,0.0652,3.59,1674,1
2029-12-25 13:20:00,61.11,87.67,0.0607,0.0558,0.0698,3.6,1674,1
2029-12-25 13:30:00,59.47,85.66,0.0729,0.0671,0.0839,3.63,1674,1
2029-12-25 13:40:00,58.85,86.57,0.0691,0.0636,0.0795,3.6,1674,1
2029-12-25 13:50:00,59.36,86.72,0.0755,0.0694,0.0868,3.65,1674,1
2029-12-25 14:00:00,59.02,85.38,0.0668,0.0615,0.0769,3.59,1674,1
2029-12-25 14:10:00,60.64,86.82,0.0658,0.0605,0.0757,3.62,1674,1
2029-12-25 14:20:00,58.73,87.32,0.0636,0.0585,0.0731,3.71,1674,1
2029-12-25 14:30:00,59.2,86.06,0.0579,0.0533,0.0666,3.59,1674,1
2029-12-25 14:40:00,59.06,86.68,0.0743,0.0683,0.0854,3.62,1674,1
2029-12-25 14:50:00,57.73,85.08,0.0753,0.0693,0.0866,3.67,1674,1
2029-12-25 15:00:00,59.07,88.11,0.0723,0.0665,0.0831,3.68,1674,1
2029-12-25 15:10:00,58.18,86.63,0.0659,0.0606,0.0757,3.66,1674,1
2029-12-25 15:20:00,58.09,85.5,0.0719,0.0661,0.0827,3.63,1674,1
2029-12-25 15:30:00,57.84,83.86,0.0566,0.0521,0.0651,3.66,1674,1
2029-12-25 15:40:00,56.97,83.49,0.0637,0.0586,0.0733,3.65,1674,1
2029-12-25 15:50:00,58.68,85.7,0.0544,0.05,0.0625,3.62,1674,1
2029-12-25 16:00:00,58.49,86.5,0.0647,0.0595,0.0744,3.62,1674,1
2029-12-25 16:10:00,58.25,84.75,0.0581,0.0534,0.0668,3.67,1674,1
2029-12-25 16:20:00,58.67,87.39,0.0639,0.0588,0.0735,3.61,1674,1
2029-12-25 16:30:00,57.4,83.8,0.0721,0.0663,0.0829,3.7,1674,1
2029-12-25 16:40:00,58.83,85.18,0.0665,0.0612,0.0765,3.71,1674,1
2029-12-25 16:50:00,58.84,84.96,0.073,0.0672,0.0839,3.61,1674,1
2029-12-25 17:00:00,58.78,86.0,0.0704,0.0648,0.081,3.64,1674,1
2029-12-25 17:10:00,58.17,84.57,0.063,0.0579,0.0724,3.59,1674,1
2029-12-25 17:20:00,57.51,84.17,0.0578,0.0532,0.0664,3.72,1674,1
2029-12-25 17:30:00,58.55,84.56,0.0716,0.0659,0.0824,3.61,1675,1
2029-12-25 17:40:00,58.78,86.28,0.0717,0.066,0.0825,3.61,1675,1
2029-12-25 17:50:00,58.02,85.12,0.0647,0.0595,0.0744,3.7,1675,1
2029-12-25 18:00:00,59.24,85.5,0.0773,0.0711,0.0889,3.64,1675,1
2029-12-25 18:10:00,57.22,84.5,0.0586,0.054,0.0674,3.68,1675,1
2029-12-25 18:20:00,58.86,86.0,0.0667,0.0613,0.0767,3.57,1675,1
2029-12-25 18:30:00,58.03,84.31,0.0694,0.0639,0.0799,3.72,1675,1
2029-12-25 18:40:00,57.4,83.55,0.0535,0.0492,0.0615,3.62,1675,1
2029-12-25 18:50:00,58.79,85.55,0.07,0.0644,0.0805,3.69,1675,1
2029-12-25 19:00:00,57.83,84.31,0.072,0.0662,0.0828,3.7,1675,1
2029-12-25 19:10:00,58.46,84.6,0.0621,0.0571,0.0714,3.61,1675,1
2029-12-25 19:20:00,59.07,85.76,0.082,0.0754,0.0943,3.68,1675,1
2029-12-25 19:30:00,58.88,85.14,0.0757,0.0696,0.0871,3.62,1675,1
2029-12-25 19:40:00,58.71,85.96,0.071,0.0653,0.0816,3.57,1675,1
2029-12-25 19:50:00,59.49,86.25,0.0585,0.0538,0.0673,3.64,1675,1
2029-12-25 20:00:00,58.81,85.85,0.0597,0.0549,0.0686,3.55,1675,1
2029-12-25 20:10:00,58.98,85.95,0.0716,0.0658,0.0823,3.59,1675,1
2029-12-25 20:20:00,57.89,84.7,0.0568,0.0523,0.0653,3.65,1675,1
2029-12-25 20:30:00,58.58,85.86,0.0715,0.0657,0.0822,3.62,1675,1
2029-12-25 20:40:00,59.03,86.45,0.066,0.0607,0.0759,3.68,1675,1
2029-12-25 20:50:00,59.03,86.03,0.0558,0.0513,0.0642,3.63,1675,1
2029-12-25 21:00:00,58.47,85.31,0.0741,0.0681,0.0852,3.65,1675,1
2029-12-25 21:10:00,61.03,88.64,0.0796,0.0733,0.0916,3.58,1675,1
2029-12-25 21:20:00,58.26,85.66,0.0631,0.0581,0.0726,3.66,1675,1
2029-12-25 21:30:00,59.53,86.06,0.0748,0.0689,0.0861,3.63,1675,1
2029-12-25 21:40:00,59.51,85.51,0.0687,0.0632,0.079,3.68,1675,1
2029-12-25 21:50:00,60.24,86.65,0.0697,0.0641,0.0802,3.63,1675,1
2029-12-25 22:00:00,60.62,86.86,0.0671,0.0618,0.0772,3.6,1675,1
2029-12-25 22:10:00,60.11,87.28,0.0678,0.0624,0.078,3.69,1675,1
2029-12-25 22:20:00,60.5,87.37,0.068,0.0626,0.0782,3.63,1675,1
2029-12-25 22:30:00,61.21,88.22,0.0609,0.0561,0.0701,3.66,1675,1
2029-12-25 22:40:00,60.44,87.32,0.0635,0.0584,0.073,3.66,1676,1
2029-12-25 22:50:00,60.52,86.96,0.0723,0.0665,0.0831,3.65,1676,1
2029-12-25 23:00:00,61.33,88.03,0.0619,0.0569,0.0711,3.69,1676,1
2029-12-25 23:10:00,60.15,87.07,0.0723,0.0665,0.0831,3.68,1676,1
2029-12-25 23:20:00,61.44,87.7,0.0685,0.063,0.0787,3.67,1676,1
2029-12-25 23:30:00,61.45,87.9,0.0646,0.0595,0.0743,3.64,1676,1
2029-12-25 23:40:00,61.42,88.71,0.0776,0.0714,0.0892,3.66,1676,1
2029-12-25 23:50:00,61.83,88.55,0.0693,0.0637,0.0797,3.61,1676,1
2029-12-26 00:00:00,60.88,88.38,0.0664,0.0611,0.0764,3.68,1676,1
2029-12-26 00:10:00,60.96,87.27,0.0661,0.0608,0.076,3.69,1676,1
2029-12-26 00:20:00,61.08,87.51,0.0604,0.0556,0.0695,3.65,1676,1
2029-12-26 00:30:00,60.82,87.78,0.0765,0.0703,0.0879,3.61,1676,1
2029-12-26 00:40:00,61.93,88.74,0.0771,0.0709,0.0886,3.63,1676,1
2029-12-26 00:50:00,63.2,90.87,0.0616,0.0567,0.0708,3.76,1676,1
2029-12-26 01:00:00,61.84,87.95,0.0731,0.0672,0.084,3.66,1676,1
2029-12-26 01:10:00,61.82,88.58,0.0711,0.0654,0.0818,3.63,1676,1
2029-12-26 01:20:00,62.85,89.66,0.0716,0.0658,0.0823,3.61,1676,1
2029-12-26 01:30:00,62.13,89.45,0.0588,0.0541,0.0676,3.67,1676,1
2029-12-26 01:40:00,63.27,89.76,0.0734,0.0675,0.0844,3.66,1676,1
2029-12-26 01:50:00,61.99,88.03,0.0784,0.0721,0.0901,3.64,1676,1
2029-12-26 02:00:00,62.95,89.12,0.0706,0.0649,0.0812,3.63,1676,1
2029-12-26 02:10:00,61.97,89.68,0.0615,0.0566,0.0708,3.63,1676,1
2029-12-26 02:20:00,63.34,90.29,0.0624,0.0574,0.0717,3.56,1676,1
2029-12-26 02:30:00,63.66,92.14,0.0766,0.0705,0.0881,3.68,1676,1
2029-12-26 02:40:00,64.36,91.66,0.0631,0.0581,0.0726,3.6,1676,1
2029-12-26 02:50:00,62.1,89.95,0.0685,0.063,0.0787,3.65,1676,1
2029-12-26 03:00:00,62.68,88.93,0.0651,0.0599,0.0749,3.62,1676,1
2029-12-26 03:10:00,63.49,89.63,0.0801,0.0736,0.0921,3.66,1676,1
2029-12-26 03:20:00,63.63,91.04,0.0657,0.0604,0.0755,3.66,1676,1
2029-12-26 03:30:00,63.54,91.63,0.0662,0.0609,0.0761,3.74,1676,1
2029-12-26 03:40:00,64.17,90.49,0.0735,0.0676,0.0845,3.61,1676,1
2029-12-26 03:50:00,65.26,93.88,0.0714,0.0657,0.0821,3.59,1676,1
2029-12-26 04:00:00,64.07,90.66,0.0724,0.0666,0.0832,3.64,1676,1
2029-12-26 04:10:00,64.12,91.44,0.0664,0.0611,0.0764,3.69,1676,1
2029-12-26 04:20:00,64.72,90.87,0.0698,0.0642,0.0803,3.71,1676,1
2029-12-26 04:30:00,63.9,91.38,0.0681,0.0627,0.0783,3.6,1676,1
2029-12-26 04:40:00,63.33,89.44,0.0684,0.0629,0.0786,3.72,1676,1
2029-12-26 04:50:00,64.38,92.49,0.0661,0.0608,0.076,3.63,1677,1
2029-12-26 05:00:00,63.38,89.87,0.0659,0.0607,0.0758,3.7,1677,1
2029-12-26 05:10:00,63.28,90.38,0.0628,0.0578,0.0722,3.64,1677,1
2029-12-26 05:20:00,64.49,91.46,0.0628,0.0578,0.0723,3.69,1677,1
2029-12-26 05:30:00,63.69,91.38,0.069,0.0635,0.0794,3.64,1677,1
2029-12-26 05:40:00,63.29,89.66,0.0711,0.0654,0.0817,3.68,1677,1
2029-12-26 05:50:00,64.7,91.66,0.0642,0.0591,0.0739,3.71,1677,1
2029-12-26 06:00:00,64.34,92.13,0.0569,0.0523,0.0654,3.77,1677,1
2029-12-26 06:10:00,64.31,90.99,0.0701,0.0645,0.0806,3.75,1677,1
2029-12-26 06:20:00,63.38,89.44,0.0711,0.0654,0.0818,3.63,1677,1
2029-12-26 06:30:00,63.71,92.68,0.071,0.0653,0.0817,3.63,1677,1
2029-12-26 06:40:00,64.33,91.1,0.0631,0.058,0.0725,3.68,1677,1
2029-12-26 06:50:00,63.78,90.24,0.0725,0.0667,0.0834,3.58,1677,1
2029-12-26 07:00:00,64.41,91.88,0.0593,0.0545,0.0682,3.69,1677,1
2029-12-26 07:10:00,63.45,89.68,0.0668,0.0615,0.0769,3.64,1677,1
2029-12-26 07:20:00,64.12,90.7,0.0628,0.0577,0.0722,3.63,1677,1
2029-12-26 07:30:00,63.92,90.05,0.0667,0.0614,0.0767,3.55,1677,1
2029-12-26 07:40:00,63.86,91.11,0.084,0.0773,0.0966,3.81,1677,1
2029-12-26 07:50:00,64.68,90.92,0.0712,0.0655,0.0819,3.72,1677,1
2029-12-26 08:00:00,62.78,88.98,0.0658,0.0605,0.0757,3.63,1677,1
2029-12-26 08:10:00,63.71,90.38,0.0553,0.0509,0.0636,3.61,1677,1
2029-12-26 08:20:00,63.0,89.0,0.063,0.058,0.0725,3.72,1677,1
2029-12-26 08:30:00,64.22,91.12,0.0736,0.0677,0.0846,3.67,1677,1
2029-12-26 08:40:00,63.09,90.63,0.0615,0.0566,0.0707,3.59,1677,1
2029-12-26 08:50:00,64.66,92.19,0.0584,0.0537,0.0672,3.67,1677,1
2029-12-26 09:00:00,62.9,89.19,0.0627,0.0577,0.0721,3.66,1677,1
